1636290000000,2021-11-07 13:00:00,ETH/USDT,4593.50000000,4615.96000000,4591.12000000,4605.44000000,9616.73970000,44266800.14803600,29884
1636286400000,2021-11-07 12:00:00,ETH/USDT,4592.95000000,4614.91000000,4584.73000000,4593.51000000,10321.75030000,47485822.08586800,28525
1636282800000,2021-11-07 11:00:00,ETH/USDT,4593.29000000,4599.14000000,4571.85000000,4592.95000000,9195.34660000,42142742.18118100,41332
1636279200000,2021-11-07 10:00:00,ETH/USDT,4582.76000000,4616.44000000,4582.15000000,4593.30000000,24932.82730000,114727742.55228200,83815
1636275600000,2021-11-07 09:00:00,ETH/USDT,4544.62000000,4599.00000000,4518.61000000,4582.59000000,16769.43940000,76470643.21513900,67778
1636272000000,2021-11-07 08:00:00,ETH/USDT,4541.50000000,4553.50000000,4539.40000000,4544.61000000,6398.22860000,29084628.91911800,28114
1636268400000,2021-11-07 07:00:00,ETH/USDT,4546.66000000,4554.73000000,4538.08000000,4541.50000000,6587.66320000,29956516.54822300,33327
1636264800000,2021-11-07 06:00:00,ETH/USDT,4544.58000000,4560.00000000,4541.39000000,4546.66000000,7385.26070000,33614842.66539400,27820
1636261200000,2021-11-07 05:00:00,ETH/USDT,4549.43000000,4551.27000000,4537.42000000,4544.57000000,6522.20640000,29634701.01129400,21181
1636257600000,2021-11-07 04:00:00,ETH/USDT,4549.99000000,4569.62000000,4547.36000000,4549.44000000,7937.18480000,36159188.55595800,21759
1636254000000,2021-11-07 03:00:00,ETH/USDT,4544.09000000,4555.00000000,4538.96000000,4549.99000000,5283.45180000,24018311.79298400,17466
1636250400000,2021-11-07 02:00:00,ETH/USDT,4552.58000000,4563.00000000,4531.85000000,4544.33000000,8752.75720000,39805282.25460100,23059
1636246800000,2021-11-07 01:00:00,ETH/USDT,4544.97000000,4571.83000000,4540.46000000,4552.58000000,23754.54500000,108249205.08680500,67823
1636243200000,2021-11-07 00:00:00,ETH/USDT,4518.00000000,4549.00000000,4502.37000000,4544.98000000,15954.49370000,72191602.78799900,44124
1636239600000,2021-11-06 23:00:00,ETH/USDT,4501.14000000,4518.00000000,4498.49000000,4518.00000000,5768.96470000,25993352.74007800,16359
1636236000000,2021-11-06 22:00:00,ETH/USDT,4509.77000000,4519.36000000,4497.46000000,4501.14000000,7058.73760000,31829736.60677500,21012
1636232400000,2021-11-06 21:00:00,ETH/USDT,4482.58000000,4530.00000000,4482.47000000,4509.78000000,10733.92160000,48409607.39043800,33105
1636228800000,2021-11-06 20:00:00,ETH/USDT,4493.74000000,4518.96000000,4480.03000000,4482.57000000,18298.50890000,82366156.43953700,47936
1636225200000,2021-11-06 19:00:00,ETH/USDT,4441.67000000,4494.55000000,4438.72000000,4493.73000000,19641.21500000,87712424.46536000,44700
1636221600000,2021-11-06 18:00:00,ETH/USDT,4417.59000000,4450.00000000,4416.53000000,4441.67000000,8671.55460000,38472772.40414400,21371
1636218000000,2021-11-06 17:00:00,ETH/USDT,4410.01000000,4445.62000000,4404.84000000,4417.58000000,25981.08220000,115050718.71630600,45295
